BLOCK	UNIT	HHSIZE	HHPERA	HHPERB1	HHPERB2	HHPERD1	HHPERD2	HHPERE1	HHPERE2	HHPERF1	HHPERF2	HHPERG1	HHPERG2	HHPERH1	HHPERH2	NUEMPNIH	NUIRH	EMPINCH	INVSTH	GOVINCH	OTINCH	TOTINCH	DTYPEH	BUILTH	TENURH	MORGH	ROOMH	BROOMH	VALUEH	GROSRTH	OMPH	HMAGE	HMSEX	HMMTN	HMHLOS	HMOCC91	HMLFACT	HMWKSWK	HMEMPIN	SHMAGE	SHMSEX	SHMMTN	SHMHLOS	SHMOCC91	SHMLFACT	SHMWKSWK	SHMEMPIN
117	7	5	0	2	1	0	0	1	1	0	0	0	0	0	0	1	2	2500	5	2925	0	5430	1	2	1	2	4	2	22000	.	231	3	1	1	1	8	11	20	5425	1	2	1	3	.	14	.	5
117	8	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2480	15046	3822	21348	1	6	1	1	7	3	250000	.	775	7	1	2	2	.	13	.	13997	2	2	1	2	.	13	.	7351
118	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2460	16742	21029	40231	4	7	1	2	5	2	260000	.	323	6	1	1	5	.	13	.	28704	1	2	1	5	.	13	.	11527
118	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	2367	9669	0	12036	1	2	1	2	6	2	406000	.	175	8	2	1	3	.	14	.	9669	.	.	.	.	.	.	.	.
118	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2154	9356	3789	15299	1	3	1	2	4	2	180000	.	250	7	2	1	1	.	13	.	15299	.	.	.	.	.	.	.	.
118	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	2061	11556	9993	23610	1	5	1	2	6	3	172000	.	265	6	1	3	4	.	13	.	16221	2	2	3	2	.	13	.	7389
118	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2014	9373	4406	15793	2	5	2	.	3	1	.	810	.	8	2	1	2	.	13	.	15793	.	.	.	.	.	.	.	.
118	6	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	2000	10800	15768	28568	1	2	1	2	5	2	130000	.	146	8	2	2	2	.	13	.	10800	.	.	.	.	.	.	.	.
118	7	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	2000	0	0	2000	1	3	1	2	8	4	21000	.	417	4	1	3	5	2	1	52	1000	1	2	3	5	.	13	.	1000
118	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2000	6000	8000	16000	5	3	1	1	10	4	430000	.	2218	6	2	1	2	.	13	.	16000	.	.	.	.	.	.	.	.
119	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1928	11375	0	13303	2	5	2	.	3	1	.	759	.	6	1	5	3	.	13	.	13303	.	.	.	.	.	.	.	.
119	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1920	10335	1868	14123	1	1	1	2	5	2	190000	.	219	6	2	1	4	.	13	.	14123	.	.	.	.	.	.	.	.
119	3	3	0	1	0	0	0	1	1	0	0	0	0	0	0	2	2	1850	0	975	0	2825	1	4	2	.	7	3	.	641	.	3	1	1	2	12	1	52	2068	1	2	1	2	13	1	52	757
119	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1837	16271	0	18108	1	5	1	2	10	5	413000	.	333	6	1	3	2	.	13	.	12153	2	2	3	2	.	14	.	5955
119	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1647	15496	4327	21470	1	2	1	2	4	2	200000	.	99	8	1	3	1	.	13	.	15594	2	2	3	3	.	13	.	5876
119	6	3	0	0	0	0	0	1	1	1	0	0	0	0	0	2	2	1450	0	0	0	1450	5	5	2	.	4	1	.	878	.	4	2	3	7	11	1	40	800	4	1	1	3	13	1	45	650
119	7	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1436	13985	9393	24814	1	4	1	2	5	2	65000	.	359	6	1	3	5	.	13	.	19230	4	2	3	2	.	14	.	5584
119	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1400	19096	28500	48996	1	3	1	2	10	3	428000	.	308	6	1	1	5	.	13	.	39748	1	2	1	3	.	13	.	9248
120	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1374	4148	27322	32844	2	4	2	.	3	1	.	853	.	7	1	1	4	.	13	.	32844	.	.	.	.	.	.	.	.
120	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1347	7449	4929	13725	6	4	1	2	6	3	105000	.	137	6	2	1	7	.	13	.	13725	.	.	.	.	.	.	.	.
120	3	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1310	10564	3102	14976	1	1	1	2	6	3	130000	.	198	6	1	3	3	.	13	.	13903	2	2	3	1	.	13	.	1073
120	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1257	10504	2918	14679	1	2	1	1	7	4	275000	.	472	6	2	1	2	.	13	.	14679	.	.	.	.	.	.	.	.
120	5	3	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	1200	0	0	0	1200	1	7	1	2	6	3	406000	.	253	5	1	3	2	.	13	.	0	1	2	3	2	.	13	.	0
120	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1177	0	11044	0	12221	1	3	1	2	6	1	404000	.	143	6	2	1	4	7	1	52	12221	.	.	.	.	.	.	.	.
120	7	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1014	16693	1945	19652	1	4	2	.	7	4	.	1050	.	6	1	3	1	.	13	.	12794	1	2	3	2	.	13	.	6858
120	8	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	812	0	6006	0	6818	5	4	2	.	9	4	.	608	.	1	2	1	5	4	1	4	6818	.	.	.	.	.	.	.	.
121	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	800	10489	0	11289	1	4	1	2	8	3	250000	.	217	7	2	3	1	.	13	.	11289	.	.	.	.	.	.	.	.
121	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	450	149	0	0	599	1	3	1	1	4	2	131000	.	1283	3	1	1	3	.	13	.	0	2	2	1	5	12	1	10	599
121	3	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	553	18255	0	18808	1	5	1	1	4	2	40000	.	501	8	1	2	4	.	13	.	10010	2	2	1	2	.	13	.	8798
121	4	5	0	0	1	1	1	1	1	0	0	0	0	0	0	4	4	541	0	2597	250	3388	1	7	1	1	10	5	170000	.	1208	3	1	3	1	12	2	52	2207	1	2	3	1	12	1	49	419
121	5	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	507	11275	23470	35252	1	3	1	2	9	2	250000	.	225	6	1	1	5	.	13	.	31608	1	2	1	3	.	13	.	3644
121	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	500	9193	0	9693	1	3	2	.	5	2	.	800	.	6	2	1	2	.	13	.	9693	.	.	.	.	.	.	.	.
121	7	4	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	459	8509	4026	12994	1	3	1	1	10	4	210000	.	1173	4	2	1	5	.	13	.	12994	.	.	.	.	.	.	.	.
121	8	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	201	16841	0	17042	5	3	1	2	10	5	200000	.	343	6	1	3	5	.	13	.	12843	2	2	3	1	.	13	.	4199
122	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	175	9952	0	10127	1	4	1	2	8	5	280000	.	215	6	1	5	2	.	13	.	10127	.	.	.	.	.	.	.	.
122	2	5	0	2	1	0	0	1	1	0	0	0	0	0	0	0	2	0	142	3404	0	3546	1	3	1	2	7	4	180000	.	261	2	1	1	2	12	1	48	3404	1	2	1	2	.	13	.	142
122	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	135	10591	33715	44441	1	6	1	1	5	2	95000	.	800	6	1	1	2	.	13	.	44441	.	.	.	.	.	.	.	.
122	4	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	110	0	1525	0	1635	4	3	1	1	6	2	160000	.	628	3	2	1	2	11	9	4	1635	.	.	.	.	.	.	.	.
122	5	3	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	108	0	2356	0	2464	5	4	2	.	5	2	.	700	.	1	2	1	2	14	9	0	2464	.	.	.	.	.	.	.	.
122	6	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	103	23820	2691	26614	2	5	2	.	4	1	.	775	.	6	1	1	3	.	13	.	20245	1	2	1	2	.	13	.	6369
122	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	2	10	5	250000	.	288	3	2	1	1	.	14	.	0	.	.	.	.	.	.	.	.
122	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	14514	3000	17514	1	7	1	2	7	4	195000	.	357	5	1	1	3	.	13	.	14665	2	2	1	7	.	13	.	2849
123	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9669	0	9669	1	5	1	2	9	4	150000	.	317	6	2	1	5	.	13	.	9669	.	.	.	.	.	.	.	.
123	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9693	0	9693	8	5	1	2	5	3	30000	.	99	6	2	1	1	.	14	.	9693	.	.	.	.	.	.	.	.
123	3	4	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	2	10	5	38000	.	473	4	1	3	7	6	1	52	0	2	2	3	5	.	13	.	0
123	4	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	16210	0	16210	1	3	1	2	5	2	120000	.	182	8	1	3	1	.	13	.	8903	2	2	3	1	.	13	.	7307
123	5	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	20877	0	20877	1	3	1	2	4	2	35000	.	283	6	2	1	1	.	13	.	16077	.	.	.	.	.	.	.	.
123	6	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	25056	0	25056	1	2	1	2	5	2	150000	.	118	6	1	1	1	.	13	.	25056	2	2	1	1	.	13	.	0
123	7	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	23073	0	23073	8	5	1	1	5	2	35000	.	308	7	1	3	2	.	13	.	12000	2	2	3	2	.	14	.	11073
123	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	8296	32000	40296	1	6	1	2	6	3	160000	.	214	6	1	1	7	.	13	.	28148	1	2	1	3	.	13	.	12148
124	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	11678	0	11678	6	4	2	.	6	2	.	750	.	1	2	1	2	8	12	26	11678	.	.	.	.	.	.	.	.
124	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	12940	3600	16540	8	6	1	2	4	2	90000	.	113	6	1	1	2	.	13	.	10070	1	2	1	1	.	13	.	6470
124	3	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	19338	0	19338	1	5	1	2	5	3	20000	.	108	7	2	3	2	.	13	.	9669	.	.	.	.	.	.	.	.
124	4	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	9669	0	9669	1	7	1	1	8	4	160000	.	400	6	2	3	1	.	13	.	9669	.	.	.	.	.	.	.	.
124	5	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	14153	0	14153	1	3	2	.	4	2	.	808	.	2	2	1	5	11	11	0	14153	.	.	.	.	.	.	.	.
124	6	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	9669	0	9669	1	5	1	2	10	4	285000	.	299	6	1	1	3	.	13	.	9669	2	2	1	3	.	13	.	0
124	7	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	10330	0	10330	6	6	1	2	5	2	150000	.	206	5	1	3	3	.	13	.	10330	1	2	3	3	.	13	.	0
124	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	6520	5500	12020	1	4	1	2	8	3	170000	.	188	5	2	1	4	.	13	.	12020	.	.	.	.	.	.	.	.
125	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	10365	17480	27845	1	7	1	1	4	1	120000	.	563	6	2	1	7	.	13	.	27845	.	.	.	.	.	.	.	.
125	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	28112	9017	37129	1	2	1	2	5	2	68000	.	190	7	2	1	1	.	13	.	10352	.	.	.	.	.	.	.	.
125	3	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3975	0	3975	6	6	2	.	10	2	.	800	.	3	2	1	7	10	2	24	3975	.	.	.	.	.	.	.	.
125	4	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1178	0	1178	1	6	1	2	8	4	280000	.	221	2	2	3	7	.	14	.	1178	.	.	.	.	.	.	.	.
125	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	16162	0	16162	1	2	1	2	5	2	150000	.	221	8	1	3	1	.	13	.	8081	1	2	3	1	.	13	.	8081
125	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	10589	0	10589	1	2	1	2	5	3	280000	.	342	7	2	1	2	.	13	.	10589	.	.	.	.	.	.	.	.
125	7	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	.	1	0	.	573	.	1	2	3	4	.	14	.	0	.	.	.	.	.	.	.	.
125	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9669	0	9669	2	1	2	.	3	1	.	590	.	6	2	1	2	.	13	.	9669	.	.	.	.	.	.	.	.
126	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	10000	0	10000	4	3	2	.	3	1	.	682	.	3	2	1	7	.	13	.	10000	.	.	.	.	.	.	.	.
126	2	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2	.	4	2	.	700	.	2	1	3	5	11	1	41	0	1	2	3	7	12	1	0	0
126	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2	.	6	3	.	500	.	3	2	3	2	.	13	.	0	.	.	.	.	.	.	.	.
126	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	690	0	690	2	4	2	.	3	1	.	571	.	4	2	1	4	.	13	.	690	.	.	.	.	.	.	.	.
126	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	8425	11816	20241	1	6	1	1	10	4	413000	.	2218	6	2	1	2	.	13	.	20241	.	.	.	.	.	.	.	.
126	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9692	0	9692	1	2	1	2	6	2	381000	.	280	6	2	3	2	.	13	.	9692	.	.	.	.	.	.	.	.
126	7	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	5418	20357	25775	1	3	1	2	5	3	180000	.	206	6	1	1	1	.	13	.	25775	2	2	1	2	.	13	.	0
126	8	4	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	27153	0	27153	5	4	2	.	3	1	.	700	.	2	1	3	5	8	11	5	14653	2	2	3	7	8	12	5	12500
127	1	5	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	.	2	0	.	600	.	2	1	3	6	12	1	30	0	1	2	3	3	.	13	.	0
127	2	4	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	1	10	4	378000	.	2218	3	1	3	3	2	1	0	0	2	2	3	3	2	1	0	0
127	3	4	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4734	0	4734	4	4	2	.	4	2	.	650	.	2	2	3	2	.	13	.	4734	.	.	.	.	.	.	.	.
127	4	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	.	5	2	.	690	.	3	1	3	4	4	1	0	0	1	2	3	2	14	1	0	0
127	5	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	16856	1200	18056	5	4	2	.	5	3	.	700	.	2	2	3	2	.	13	.	18056	.	.	.	.	.	.	.	.
127	6	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	14153	0	14153	2	5	2	.	3	1	.	807	.	3	2	1	6	.	13	.	14153	.	.	.	.	.	.	.	.
127	7	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	14153	0	14153	5	2	2	.	4	2	.	726	.	2	2	1	2	.	9	.	14153	.	.	.	.	.	.	.	.
127	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	14249	0	14249	1	2	1	2	6	4	200000	.	253	8	2	3	5	.	13	.	14249	.	.	.	.	.	.	.	.
128	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	17049	0	17049	1	2	1	2	6	3	225000	.	188	8	1	1	1	.	13	.	10834	1	2	1	1	.	13	.	6215
128	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	11633	0	11633	8	5	1	2	4	2	20000	.	165	6	2	1	2	.	13	.	11633	.	.	.	.	.	.	.	.
128	3	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	16162	0	16162	2	5	1	2	3	1	69000	.	293	8	1	3	1	.	13	.	8081	1	2	3	5	.	13	.	8081
128	4	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	13942	16592	30534	1	3	1	2	5	1	200000	.	208	7	1	1	7	.	13	.	26386	1	2	1	7	.	13	.	4148
128	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	-2500	2000	0	0	-500	6	5	2	.	5	2	.	1913	.	3	1	1	7	11	1	52	-500	1	2	1	2	.	13	.	0
128	6	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	-2000	0	0	-2000	1	2	1	1	6	3	200000	.	794	5	1	3	3	13	1	48	-2000	.	.	.	.	.	.	.	.
128	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	-6700	0	0	0	-6700	1	5	2	.	7	3	.	658	.	3	2	1	6	13	1	4	300	1	1	1	6	12	1	52	-7000
128	8	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	-9581	1542	12414	31609	35984	1	3	1	2	9	4	387000	.	370	5	1	1	2	9	1	20	18659	1	2	1	2	7	11	0	17325
